4.72636816e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.77611940e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.82587065e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.87562189e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.92537313e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
4.97512438e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.02487562e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.07462687e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.12437811e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.17412935e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.22388060e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.27363184e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.32338308e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.37313433e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.42288557e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.47263682e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.52238806e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.57213930e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.62189055e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.67164179e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.72139303e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.77114428e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.82089552e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.87064677e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.92039801e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
5.97014925e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.01990050e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.06965174e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.11940299e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.16915423e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.21890547e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.26865672e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.31840796e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.36815920e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.41791045e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.46766169e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.51741294e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.56716418e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.61691542e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.66666667e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.71641791e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.76616915e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.81592040e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
6.86567164e-01 5.75062298e-01 5.85049489e-01 4.60893787e+02 2.00366894e+03 1.95974517e+01 1.00000000e+03
